t;vs;xq;vq
20.572; 0.167; 0.008495; 1.66661557515458E-001
20.573; 0.167; 0.008495; 1.66661559387999E-001
20.574; 0.167; 0.008495; 1.66661561270376E-001
20.575; 0.167; 0.008495; 1.66661563162586E-001
20.576; 0.167; 0.008495; 1.66661565064624E-001
20.577; 0.167; 0.008495; 1.66661566976484E-001
20.578; 0.167; 0.008495; 1.66661568898163E-001
20.579; 0.167; 0.008495; 1.66661570829654E-001
20.580; 0.167; 0.008495; 1.66661572770955E-001
20.581; 0.167; 0.008495; 1.66661574722060E-001
20.582; 0.167; 0.008495; 1.66661576682963E-001
20.583; 0.167; 0.008495; 1.66661578653661E-001
20.584; 0.167; 0.008495; 1.66661580634148E-001
20.585; 0.167; 0.008495; 1.66661582624420E-001
20.586; 0.167; 0.008495; 1.66661584624472E-001
20.587; 0.167; 0.008496; 1.66661586634299E-001
20.588; 0.167; 0.008496; 1.66661588653896E-001
20.589; 0.167; 0.008496; 1.66661590683257E-001
20.590; 0.167; 0.008496; 1.66661592722379E-001
20.591; 0.167; 0.008496; 1.66661594771256E-001
20.592; 0.167; 0.008496; 1.66661596829883E-001
20.593; 0.167; 0.008496; 1.66661598898256E-001
20.594; 0.167; 0.008496; 1.66661600976368E-001
20.595; 0.167; 0.008496; 1.66661603064216E-001
20.596; 0.167; 0.008496; 1.66661605161794E-001
20.597; 0.167; 0.008496; 1.66661607269097E-001
20.598; 0.167; 0.008496; 1.66661609386120E-001
20.599; 0.167; 0.008496; 1.66661611512857E-001
20.600; 0.167; 0.008496; 1.66661613649305E-001
20.601; 0.167; 0.008496; 1.66661615795457E-001
20.602; 0.167; 0.008496; 1.66661617951308E-001
20.603; 0.167; 0.008496; 1.66661620116854E-001
20.604; 0.167; 0.008496; 1.66661622292088E-001
20.605; 0.167; 0.008496; 1.66661624477006E-001
20.606; 0.167; 0.008496; 1.66661626671603E-001
20.607; 0.167; 0.008496; 1.66661628875874E-001
20.608; 0.167; 0.008496; 1.66661631089812E-001
20.609; 0.167; 0.008496; 1.66661633313413E-001
20.610; 0.167; 0.008496; 1.66661635546672E-001
20.611; 0.167; 0.008496; 1.66661637789582E-001
20.612; 0.167; 0.008496; 1.66661640042140E-001
20.613; 0.167; 0.008496; 1.66661642304338E-001
20.614; 0.167; 0.008496; 1.66661644576173E-001
20.615; 0.167; 0.008496; 1.66661646857639E-001
20.616; 0.167; 0.008496; 1.66661649148729E-001
20.617; 0.167; 0.008496; 1.66661651449440E-001
20.618; 0.167; 0.008496; 1.66661653759764E-001
20.619; 0.167; 0.008496; 1.66661656079698E-001
20.620; 0.167; 0.008496; 1.66661658409235E-001
20.621; 0.167; 0.008496; 1.66661660748369E-001
20.622; 0.167; 0.008496; 1.66661663097096E-001
20.623; 0.167; 0.008496; 1.66661665455410E-001
20.624; 0.167; 0.008496; 1.66661667823305E-001
20.625; 0.167; 0.008496; 1.66661670200775E-001
20.626; 0.167; 0.008496; 1.66661672587816E-001
20.627; 0.167; 0.008496; 1.66661674984420E-001
20.628; 0.167; 0.008496; 1.66661677390584E-001
20.629; 0.167; 0.008496; 1.66661679806301E-001
20.630; 0.167; 0.008496; 1.66661682231565E-001
20.631; 0.167; 0.008496; 1.66661684666370E-001
20.632; 0.167; 0.008496; 1.66661687110712E-001
20.633; 0.167; 0.008496; 1.66661689564584E-001
20.634; 0.167; 0.008496; 1.66661692027980E-001
20.635; 0.167; 0.008496; 1.66661694500895E-001
20.636; 0.167; 0.008496; 1.66661696983323E-001
20.637; 0.167; 0.008496; 1.66661699475258E-001
20.638; 0.167; 0.008496; 1.66661701976695E-001
20.639; 0.167; 0.008496; 1.66661704487627E-001
20.640; 0.167; 0.008496; 1.66661707008049E-001
20.641; 0.167; 0.008496; 1.66661709537954E-001
20.642; 0.167; 0.008496; 1.66661712077337E-001
20.643; 0.167; 0.008496; 1.66661714626193E-001
20.644; 0.167; 0.008496; 1.66661717184514E-001
20.645; 0.167; 0.008496; 1.66661719752295E-001
20.646; 0.167; 0.008496; 1.66661722329530E-001
20.647; 0.167; 0.008496; 1.66661724916214E-001
20.648; 0.167; 0.008496; 1.66661727512340E-001
20.649; 0.167; 0.008496; 1.66661730117901E-001
20.650; 0.167; 0.008496; 1.66661732732893E-001
20.651; 0.167; 0.008496; 1.66661735357309E-001
20.652; 0.167; 0.008496; 1.66661737991143E-001
20.653; 0.167; 0.008496; 1.66661740634388E-001
20.654; 0.167; 0.008496; 1.66661743287040E-001
20.655; 0.167; 0.008496; 1.66661745949091E-001
20.656; 0.167; 0.008496; 1.66661748620535E-001
20.657; 0.167; 0.008496; 1.66661751301367E-001
20.658; 0.167; 0.008496; 1.66661753991580E-001
20.659; 0.167; 0.008496; 1.66661756691168E-001
20.660; 0.167; 0.008496; 1.66661759400124E-001
20.661; 0.167; 0.008496; 1.66661762118443E-001
20.662; 0.167; 0.008496; 1.66661764846118E-001
20.663; 0.167; 0.008496; 1.66661767583143E-001
20.664; 0.167; 0.008496; 1.66661770329512E-001
20.665; 0.167; 0.008496; 1.66661773085218E-001
20.666; 0.167; 0.008496; 1.66661775850256E-001
20.667; 0.167; 0.008496; 1.66661778624617E-001
20.668; 0.167; 0.008496; 1.66661781408298E-001
20.669; 0.167; 0.008496; 1.66661784201290E-001
20.670; 0.167; 0.008496; 1.66661787003588E-001
20.671; 0.167; 0.008496; 1.66661789815185E-001
20.672; 0.167; 0.008496; 1.66661792636074E-001
20.673; 0.167; 0.008496; 1.66661795466250E-001
20.674; 0.167; 0.008496; 1.66661798305706E-001
20.675; 0.167; 0.008496; 1.66661801154436E-001
20.676; 0.167; 0.008496; 1.66661804012432E-001
20.677; 0.167; 0.008496; 1.66661806879688E-001
20.678; 0.167; 0.008496; 1.66661809756198E-001
20.679; 0.167; 0.008496; 1.66661812641956E-001
20.680; 0.167; 0.008496; 1.66661815536954E-001
20.681; 0.167; 0.008496; 1.66661818441186E-001
20.682; 0.167; 0.008496; 1.66661821354646E-001
20.683; 0.167; 0.008496; 1.66661824277326E-001
20.684; 0.167; 0.008496; 1.66661827209221E-001
20.685; 0.167; 0.008496; 1.66661830150323E-001
20.686; 0.167; 0.008496; 1.66661833100627E-001
20.687; 0.167; 0.008496; 1.66661836060124E-001
20.688; 0.167; 0.008496; 1.66661839028809E-001
20.689; 0.167; 0.008496; 1.66661842006675E-001
20.690; 0.167; 0.008496; 1.66661844993715E-001
20.691; 0.167; 0.008496; 1.66661847989922E-001
20.692; 0.167; 0.008496; 1.66661850995290E-001
20.693; 0.167; 0.008496; 1.66661854009811E-001
20.694; 0.167; 0.008496; 1.66661857033479E-001
20.695; 0.167; 0.008496; 1.66661860066288E-001
20.696; 0.167; 0.008496; 1.66661863108229E-001
20.697; 0.167; 0.008496; 1.66661866159297E-001
20.698; 0.167; 0.008496; 1.66661869219484E-001
20.699; 0.167; 0.008496; 1.66661872288784E-001
20.700; 0.167; 0.008496; 1.66661875367190E-001
20.701; 0.167; 0.008496; 1.66661878454694E-001
20.702; 0.167; 0.008496; 1.66661881551290E-001
20.703; 0.167; 0.008496; 1.66661884656971E-001
20.704; 0.167; 0.008496; 1.66661887771730E-001
20.705; 0.167; 0.008496; 1.66661890895559E-001
20.706; 0.167; 0.008496; 1.66661894028453E-001
20.707; 0.167; 0.008496; 1.66661897170403E-001
20.708; 0.167; 0.008496; 1.66661900321403E-001
20.709; 0.167; 0.008496; 1.66661903481445E-001
20.710; 0.167; 0.008496; 1.66661906650523E-001
20.711; 0.167; 0.008496; 1.66661909828630E-001
20.712; 0.167; 0.008496; 1.66661913015758E-001
20.713; 0.167; 0.008496; 1.66661916211900E-001
20.714; 0.167; 0.008496; 1.66661919417049E-001
20.715; 0.167; 0.008496; 1.66661922631198E-001
20.716; 0.167; 0.008496; 1.66661925854340E-001
20.717; 0.167; 0.008496; 1.66661929086467E-001
20.718; 0.167; 0.008496; 1.66661932327572E-001
20.719; 0.167; 0.008496; 1.66661935577649E-001
20.720; 0.167; 0.008496; 1.66661938836689E-001
20.721; 0.167; 0.008496; 1.66661942104686E-001
20.722; 0.167; 0.008496; 1.66661945381632E-001
20.723; 0.167; 0.008496; 1.66661948667519E-001
20.724; 0.167; 0.008496; 1.66661951962342E-001
20.725; 0.167; 0.008496; 1.66661955266091E-001
20.726; 0.167; 0.008496; 1.66661958578761E-001
20.727; 0.167; 0.008496; 1.66661961900343E-001
20.728; 0.167; 0.008496; 1.66661965230830E-001
20.729; 0.167; 0.008496; 1.66661968570215E-001
20.730; 0.167; 0.008496; 1.66661971918490E-001
20.731; 0.167; 0.008496; 1.66661975275648E-001
20.732; 0.167; 0.008496; 1.66661978641681E-001
20.733; 0.167; 0.008496; 1.66661982016582E-001
20.734; 0.167; 0.008496; 1.66661985400344E-001
20.735; 0.167; 0.008496; 1.66661988792959E-001
20.736; 0.167; 0.008496; 1.66661992194419E-001
20.737; 0.167; 0.008496; 1.66661995604716E-001
20.738; 0.167; 0.008496; 1.66661999023844E-001
20.739; 0.167; 0.008496; 1.66662002451795E-001
20.740; 0.167; 0.008496; 1.66662005888561E-001
20.741; 0.167; 0.008496; 1.66662009334134E-001
20.742; 0.167; 0.008496; 1.66662012788508E-001
20.743; 0.167; 0.008496; 1.66662016251673E-001
20.744; 0.167; 0.008496; 1.66662019723623E-001
20.745; 0.167; 0.008496; 1.66662023204350E-001
20.746; 0.167; 0.008496; 1.66662026693847E-001
20.747; 0.167; 0.008496; 1.66662030192104E-001
20.748; 0.167; 0.008496; 1.66662033699116E-001
20.749; 0.167; 0.008496; 1.66662037214874E-001
20.750; 0.167; 0.008496; 1.66662040739370E-001
20.751; 0.167; 0.008496; 1.66662044272596E-001
20.752; 0.167; 0.008496; 1.66662047814545E-001
20.753; 0.167; 0.008496; 1.66662051365210E-001
20.754; 0.167; 0.008496; 1.66662054924581E-001
20.755; 0.167; 0.008496; 1.66662058492651E-001
20.756; 0.167; 0.008496; 1.66662062069413E-001
20.757; 0.167; 0.008496; 1.66662065654859E-001
20.758; 0.167; 0.008496; 1.66662069248980E-001
20.759; 0.167; 0.008496; 1.66662072851769E-001
20.760; 0.167; 0.008496; 1.66662076463218E-001
20.761; 0.167; 0.008496; 1.66662080083319E-001
20.762; 0.167; 0.008496; 1.66662083712064E-001
20.763; 0.167; 0.008496; 1.66662087349445E-001
20.764; 0.167; 0.008496; 1.66662090995453E-001
20.765; 0.167; 0.008496; 1.66662094650082E-001
20.766; 0.167; 0.008496; 1.66662098313323E-001
20.767; 0.167; 0.008496; 1.66662101985168E-001
20.768; 0.167; 0.008496; 1.66662105665609E-001
20.769; 0.167; 0.008496; 1.66662109354637E-001
20.770; 0.167; 0.008496; 1.66662113052245E-001
20.771; 0.167; 0.008496; 1.66662116758426E-001
20.772; 0.167; 0.008496; 1.66662120473169E-001
20.773; 0.167; 0.008496; 1.66662124196468E-001
20.774; 0.167; 0.008496; 1.66662127928315E-001
20.775; 0.167; 0.008496; 1.66662131668700E-001
20.776; 0.167; 0.008496; 1.66662135417617E-001
20.777; 0.167; 0.008496; 1.66662139175056E-001
20.778; 0.167; 0.008496; 1.66662142941010E-001
20.779; 0.167; 0.008496; 1.66662146715470E-001
20.780; 0.167; 0.008496; 1.66662150498428E-001
20.781; 0.167; 0.008496; 1.66662154289876E-001
20.782; 0.167; 0.008496; 1.66662158089806E-001
20.783; 0.167; 0.008496; 1.66662161898209E-001
20.784; 0.167; 0.008496; 1.66662165715077E-001
20.785; 0.167; 0.008496; 1.66662169540401E-001
20.786; 0.167; 0.008496; 1.66662173374174E-001
20.787; 0.167; 0.008496; 1.66662177216387E-001
20.788; 0.167; 0.008496; 1.66662181067032E-001
20.789; 0.167; 0.008496; 1.66662184926100E-001
20.790; 0.167; 0.008496; 1.66662188793582E-001
20.791; 0.167; 0.008496; 1.66662192669471E-001
20.792; 0.167; 0.008496; 1.66662196553759E-001
20.793; 0.167; 0.008496; 1.66662200446435E-001
20.794; 0.167; 0.008496; 1.66662204347493E-001
20.795; 0.167; 0.008497; 1.66662208256923E-001
20.796; 0.167; 0.008497; 1.66662212174718E-001
20.797; 0.167; 0.008497; 1.66662216100868E-001
20.798; 0.167; 0.008497; 1.66662220035365E-001
20.799; 0.167; 0.008497; 1.66662223978201E-001
20.800; 0.167; 0.008497; 1.66662227929367E-001
20.801; 0.167; 0.008497; 1.66662231888854E-001
20.802; 0.167; 0.008497; 1.66662235856654E-001
20.803; 0.167; 0.008497; 1.66662239832758E-001
20.804; 0.167; 0.008497; 1.66662243817158E-001
20.805; 0.167; 0.008497; 1.66662247809845E-001
20.806; 0.167; 0.008497; 1.66662251810810E-001
20.807; 0.167; 0.008497; 1.66662255820045E-001
20.808; 0.167; 0.008497; 1.66662259837541E-001
20.809; 0.167; 0.008497; 1.66662263863290E-001
20.810; 0.167; 0.008497; 1.66662267897282E-001
20.811; 0.167; 0.008497; 1.66662271939509E-001
20.812; 0.167; 0.008497; 1.66662275989962E-001
20.813; 0.167; 0.008497; 1.66662280048632E-001
20.814; 0.167; 0.008497; 1.66662284115511E-001
20.815; 0.167; 0.008497; 1.66662288190590E-001
20.816; 0.167; 0.008497; 1.66662292273860E-001
20.817; 0.167; 0.008497; 1.66662296365312E-001
20.818; 0.167; 0.008497; 1.66662300464938E-001
20.819; 0.167; 0.008497; 1.66662304572728E-001
20.820; 0.167; 0.008497; 1.66662308688674E-001
20.821; 0.167; 0.008497; 1.66662312812767E-001
20.822; 0.167; 0.008497; 1.66662316944998E-001
20.823; 0.167; 0.008497; 1.66662321085358E-001
20.824; 0.167; 0.008497; 1.66662325233838E-001
20.825; 0.167; 0.008497; 1.66662329390429E-001
20.826; 0.167; 0.008497; 1.66662333555122E-001
20.827; 0.167; 0.008497; 1.66662337727908E-001
20.828; 0.167; 0.008497; 1.66662341908779E-001
20.829; 0.167; 0.008497; 1.66662346097725E-001
20.830; 0.167; 0.008497; 1.66662350294738E-001
20.831; 0.167; 0.008497; 1.66662354499808E-001
20.832; 0.167; 0.008497; 1.66662358712925E-001
20.833; 0.167; 0.008497; 1.66662362934082E-001
20.834; 0.167; 0.008497; 1.66662367163270E-001
20.835; 0.167; 0.008497; 1.66662371400478E-001
20.836; 0.167; 0.008497; 1.66662375645698E-001
20.837; 0.167; 0.008497; 1.66662379898921E-001
20.838; 0.167; 0.008497; 1.66662384160137E-001
20.839; 0.167; 0.008497; 1.66662388429338E-001
20.840; 0.167; 0.008497; 1.66662392706515E-001
20.841; 0.167; 0.008497; 1.66662396991657E-001
20.842; 0.167; 0.008497; 1.66662401284757E-001
20.843; 0.167; 0.008497; 1.66662405585804E-001
20.844; 0.167; 0.008497; 1.66662409894790E-001
20.845; 0.167; 0.008497; 1.66662414211705E-001
20.846; 0.167; 0.008497; 1.66662418536541E-001
20.847; 0.167; 0.008497; 1.66662422869287E-001
20.848; 0.167; 0.008497; 1.66662427209935E-001
20.849; 0.167; 0.008497; 1.66662431558475E-001
20.850; 0.167; 0.008497; 1.66662435914898E-001
20.851; 0.167; 0.008497; 1.66662440279194E-001
20.852; 0.167; 0.008497; 1.66662444651355E-001
20.853; 0.167; 0.008497; 1.66662449031371E-001
20.854; 0.167; 0.008497; 1.66662453419232E-001
20.855; 0.167; 0.008497; 1.66662457814930E-001
20.856; 0.167; 0.008497; 1.66662462218455E-001
20.857; 0.167; 0.008497; 1.66662466629797E-001
20.858; 0.167; 0.008497; 1.66662471048946E-001
20.859; 0.167; 0.008497; 1.66662475475895E-001
20.860; 0.167; 0.008497; 1.66662479910633E-001
20.861; 0.167; 0.008497; 1.66662484353150E-001
20.862; 0.167; 0.008497; 1.66662488803437E-001
20.863; 0.167; 0.008497; 1.66662493261485E-001
20.864; 0.167; 0.008497; 1.66662497727284E-001
20.865; 0.167; 0.008497; 1.66662502200825E-001
20.866; 0.167; 0.008497; 1.66662506682098E-001
20.867; 0.167; 0.008497; 1.66662511171094E-001
20.868; 0.167; 0.008497; 1.66662515667802E-001
20.869; 0.167; 0.008497; 1.66662520172214E-001
20.870; 0.167; 0.008497; 1.66662524684320E-001
20.871; 0.167; 0.008497; 1.66662529204110E-001
20.872; 0.167; 0.008497; 1.66662533731574E-001
20.873; 0.167; 0.008497; 1.66662538266704E-001
20.874; 0.167; 0.008497; 1.66662542809489E-001
20.875; 0.167; 0.008497; 1.66662547359919E-001
20.876; 0.167; 0.008497; 1.66662551917986E-001
20.877; 0.167; 0.008497; 1.66662556483678E-001
20.878; 0.167; 0.008497; 1.66662561056988E-001
20.879; 0.167; 0.008497; 1.66662565637904E-001
20.880; 0.167; 0.008497; 1.66662570226417E-001
20.881; 0.167; 0.008497; 1.66662574822517E-001
20.882; 0.167; 0.008497; 1.66662579426196E-001
20.883; 0.167; 0.008497; 1.66662584037442E-001
20.884; 0.167; 0.008497; 1.66662588656246E-001
20.885; 0.167; 0.008497; 1.66662593282598E-001
20.886; 0.167; 0.008497; 1.66662597916489E-001
20.887; 0.167; 0.008497; 1.66662602557908E-001
20.888; 0.167; 0.008497; 1.66662607206846E-001
20.889; 0.167; 0.008497; 1.66662611863293E-001
20.890; 0.167; 0.008497; 1.66662616527239E-001
20.891; 0.167; 0.008497; 1.66662621198674E-001
20.892; 0.167; 0.008497; 1.66662625877588E-001
20.893; 0.167; 0.008497; 1.66662630563972E-001
20.894; 0.167; 0.008497; 1.66662635257815E-001
20.895; 0.167; 0.008497; 1.66662639959108E-001
20.896; 0.167; 0.008497; 1.66662644667839E-001
20.897; 0.167; 0.008497; 1.66662649384001E-001
20.898; 0.167; 0.008497; 1.66662654107582E-001
20.899; 0.167; 0.008497; 1.66662658838573E-001
20.900; 0.167; 0.008497; 1.66662663576963E-001
20.901; 0.167; 0.008497; 1.66662668322742E-001
20.902; 0.167; 0.008497; 1.66662673075902E-001
20.903; 0.167; 0.008497; 1.66662677836430E-001
20.904; 0.167; 0.008497; 1.66662682604318E-001
20.905; 0.167; 0.008497; 1.66662687379555E-001
20.906; 0.167; 0.008497; 1.66662692162132E-001
20.907; 0.167; 0.008497; 1.66662696952037E-001
20.908; 0.167; 0.008497; 1.66662701749262E-001
20.909; 0.167; 0.008497; 1.66662706553795E-001
20.910; 0.167; 0.008497; 1.66662711365627E-001
20.911; 0.167; 0.008497; 1.66662716184748E-001
20.912; 0.167; 0.008497; 1.66662721011147E-001
20.913; 0.167; 0.008497; 1.66662725844814E-001
20.914; 0.167; 0.008497; 1.66662730685740E-001
20.915; 0.167; 0.008497; 1.66662735533913E-001
20.916; 0.167; 0.008497; 1.66662740389323E-001
20.917; 0.167; 0.008497; 1.66662745251961E-001
20.918; 0.167; 0.008497; 1.66662750121816E-001
20.919; 0.167; 0.008497; 1.66662754998878E-001
20.920; 0.167; 0.008497; 1.66662759883137E-001
20.921; 0.167; 0.008497; 1.66662764774581E-001
20.922; 0.167; 0.008497; 1.66662769673202E-001
20.923; 0.167; 0.008497; 1.66662774578989E-001
20.924; 0.167; 0.008497; 1.66662779491930E-001
20.925; 0.167; 0.008497; 1.66662784412017E-001
20.926; 0.167; 0.008497; 1.66662789339238E-001
20.927; 0.167; 0.008497; 1.66662794273584E-001
20.928; 0.167; 0.008497; 1.66662799215043E-001
20.929; 0.167; 0.008497; 1.66662804163606E-001
20.930; 0.167; 0.008497; 1.66662809119262E-001
20.931; 0.167; 0.008497; 1.66662814082001E-001
20.932; 0.167; 0.008497; 1.66662819051812E-001
20.933; 0.167; 0.008497; 1.66662824028684E-001
20.934; 0.167; 0.008497; 1.66662829012608E-001
20.935; 0.167; 0.008497; 1.66662834003573E-001
20.936; 0.167; 0.008497; 1.66662839001568E-001
20.937; 0.167; 0.008497; 1.66662844006584E-001
20.938; 0.167; 0.008497; 1.66662849018608E-001
20.939; 0.167; 0.008497; 1.66662854037631E-001
20.940; 0.167; 0.008497; 1.66662859063643E-001
20.941; 0.167; 0.008497; 1.66662864096633E-001
20.942; 0.167; 0.008497; 1.66662869136589E-001
20.943; 0.167; 0.008497; 1.66662874183503E-001
20.944; 0.167; 0.008497; 1.66662879237362E-001
20.945; 0.167; 0.008497; 1.66662884298157E-001
20.946; 0.167; 0.008497; 1.66662889365877E-001
20.947; 0.167; 0.008497; 1.66662894440511E-001
20.948; 0.167; 0.008497; 1.66662899522048E-001
20.949; 0.167; 0.008497; 1.66662904610479E-001
20.950; 0.167; 0.008497; 1.66662909705792E-001
20.951; 0.167; 0.008497; 1.66662914807976E-001
20.952; 0.167; 0.008497; 1.66662919917021E-001
20.953; 0.167; 0.008497; 1.66662925032917E-001
20.954; 0.167; 0.008497; 1.66662930155652E-001
20.955; 0.167; 0.008497; 1.66662935285216E-001
20.956; 0.167; 0.008497; 1.66662940421598E-001
20.957; 0.167; 0.008497; 1.66662945564788E-001
20.958; 0.167; 0.008497; 1.66662950714774E-001
20.959; 0.167; 0.008497; 1.66662955871545E-001
20.960; 0.167; 0.008497; 1.66662961035092E-001
20.961; 0.167; 0.008497; 1.66662966205403E-001
20.962; 0.167; 0.008497; 1.66662971382468E-001
20.963; 0.167; 0.008497; 1.66662976566275E-001
20.964; 0.167; 0.008497; 1.66662981756813E-001
20.965; 0.167; 0.008497; 1.66662986954073E-001
20.966; 0.167; 0.008497; 1.66662992158043E-001
20.967; 0.167; 0.008497; 1.66662997368712E-001
20.968; 0.167; 0.008497; 1.66663002586069E-001
20.969; 0.167; 0.008497; 1.66663007810104E-001
20.970; 0.167; 0.008497; 1.66663013040805E-001
20.971; 0.167; 0.008497; 1.66663018278162E-001
20.972; 0.167; 0.008497; 1.66663023522163E-001
20.973; 0.167; 0.008497; 1.66663028772799E-001
20.974; 0.167; 0.008497; 1.66663034030057E-001
20.975; 0.167; 0.008497; 1.66663039293927E-001
20.976; 0.167; 0.008497; 1.66663044564397E-001
20.977; 0.167; 0.008497; 1.66663049841458E-001
20.978; 0.167; 0.008497; 1.66663055125097E-001
20.979; 0.167; 0.008497; 1.66663060415305E-001
20.980; 0.167; 0.008497; 1.66663065712069E-001
20.981; 0.167; 0.008497; 1.66663071015379E-001
20.982; 0.167; 0.008497; 1.66663076325223E-001
20.983; 0.167; 0.008497; 1.66663081641592E-001
20.984; 0.167; 0.008497; 1.66663086964473E-001
20.985; 0.167; 0.008497; 1.66663092293855E-001
20.986; 0.167; 0.008497; 1.66663097629728E-001
20.987; 0.167; 0.008497; 1.66663102972080E-001
20.988; 0.167; 0.008497; 1.66663108320901E-001
20.989; 0.167; 0.008497; 1.66663113676178E-001
20.990; 0.167; 0.008497; 1.66663119037902E-001
20.991; 0.167; 0.008497; 1.66663124406060E-001
20.992; 0.167; 0.008497; 1.66663129780642E-001
20.993; 0.167; 0.008497; 1.66663135161636E-001
20.994; 0.167; 0.008497; 1.66663140549032E-001
20.995; 0.167; 0.008497; 1.66663145942818E-001
20.996; 0.167; 0.008497; 1.66663151342982E-001
20.997; 0.167; 0.008497; 1.66663156749514E-001
20.998; 0.167; 0.008497; 1.66663162162403E-001
20.999; 0.167; 0.008497; 1.66663167581637E-001
21.000; 0.167; 0.008497; 1.66663173007204E-001
21.001; 0.167; 0.008497; 1.66663178439095E-001
21.002; 0.167; 0.008497; 1.66663183877297E-001
21.003; 0.167; 0.008497; 1.66663189321798E-001
21.004; 0.167; 0.008497; 1.66663194772589E-001
21.005; 0.167; 0.008497; 1.66663200229657E-001
21.006; 0.167; 0.008497; 1.66663205692991E-001
21.007; 0.167; 0.008497; 1.66663211162580E-001
21.008; 0.167; 0.008497; 1.66663216638413E-001
21.009; 0.167; 0.008497; 1.66663222120477E-001
21.010; 0.167; 0.008497; 1.66663227608763E-001
21.011; 0.167; 0.008497; 1.66663233103258E-001
21.012; 0.167; 0.008497; 1.66663238603950E-001
21.013; 0.167; 0.008497; 1.66663244110830E-001
21.014; 0.167; 0.008497; 1.66663249623884E-001
21.015; 0.167; 0.008497; 1.66663255143102E-001
21.016; 0.167; 0.008497; 1.66663260668473E-001
21.017; 0.167; 0.008497; 1.66663266199984E-001
21.018; 0.167; 0.008497; 1.66663271737625E-001
21.019; 0.167; 0.008497; 1.66663277281384E-001
21.020; 0.167; 0.008497; 1.66663282831249E-001
21.021; 0.167; 0.008497; 1.66663288387209E-001
21.022; 0.167; 0.008497; 1.66663293949253E-001
21.023; 0.167; 0.008497; 1.66663299517369E-001
21.024; 0.167; 0.008497; 1.66663305091545E-001
21.025; 0.167; 0.008497; 1.66663310671770E-001
21.026; 0.167; 0.008497; 1.66663316258033E-001
21.027; 0.167; 0.008497; 1.66663321850321E-001
21.028; 0.167; 0.008497; 1.66663327448624E-001
21.029; 0.167; 0.008497; 1.66663333052929E-001
21.030; 0.167; 0.008497; 1.66663338663225E-001
21.031; 0.167; 0.008497; 1.66663344279501E-001
21.032; 0.167; 0.008497; 1.66663349901745E-001
21.033; 0.167; 0.008497; 1.66663355529945E-001
21.034; 0.167; 0.008497; 1.66663361164090E-001
21.035; 0.167; 0.008497; 1.66663366804168E-001
21.036; 0.167; 0.008497; 1.66663372450167E-001
21.037; 0.167; 0.008497; 1.66663378102076E-001
21.038; 0.167; 0.008497; 1.66663383759883E-001
21.039; 0.167; 0.008497; 1.66663389423577E-001
21.040; 0.167; 0.008497; 1.66663395093145E-001
21.041; 0.167; 0.008497; 1.66663400768576E-001
21.042; 0.167; 0.008497; 1.66663406449858E-001
21.043; 0.167; 0.008497; 1.66663412136980E-001
21.044; 0.167; 0.008497; 1.66663417829930E-001
21.045; 0.167; 0.008497; 1.66663423528696E-001
21.046; 0.167; 0.008497; 1.66663429233266E-001
21.047; 0.167; 0.008497; 1.66663434943629E-001
21.048; 0.167; 0.008497; 1.66663440659772E-001
21.049; 0.167; 0.008497; 1.66663446381685E-001
21.050; 0.167; 0.008497; 1.66663452109355E-001
21.051; 0.167; 0.008497; 1.66663457842770E-001
21.052; 0.167; 0.008497; 1.66663463581919E-001
21.053; 0.167; 0.008498; 1.66663469326790E-001
21.054; 0.167; 0.008498; 1.66663475077371E-001
21.055; 0.167; 0.008498; 1.66663480833649E-001
21.056; 0.167; 0.008498; 1.66663486595614E-001
21.057; 0.167; 0.008498; 1.66663492363254E-001
21.058; 0.167; 0.008498; 1.66663498136556E-001
21.059; 0.167; 0.008498; 1.66663503915509E-001
21.060; 0.167; 0.008498; 1.66663509700100E-001
21.061; 0.167; 0.008498; 1.66663515490318E-001
21.062; 0.167; 0.008498; 1.66663521286152E-001
21.063; 0.167; 0.008498; 1.66663527087588E-001
21.064; 0.167; 0.008498; 1.66663532894615E-001
21.065; 0.167; 0.008498; 1.66663538707222E-001
21.066; 0.167; 0.008498; 1.66663544525395E-001
21.067; 0.167; 0.008498; 1.66663550349124E-001
21.068; 0.167; 0.008498; 1.66663556178397E-001
21.069; 0.167; 0.008498; 1.66663562013200E-001
21.070; 0.167; 0.008498; 1.66663567853523E-001
21.071; 0.167; 0.008498; 1.66663573699353E-001
21.072; 0.167; 0.008498; 1.66663579550678E-001
21.073; 0.167; 0.008498; 1.66663585407487E-001
21.074; 0.167; 0.008498; 1.66663591269767E-001
21.075; 0.167; 0.008498; 1.66663597137506E-001
21.076; 0.167; 0.008498; 1.66663603010692E-001
21.077; 0.167; 0.008498; 1.66663608889314E-001
21.078; 0.167; 0.008498; 1.66663614773358E-001
21.079; 0.167; 0.008498; 1.66663620662813E-001
21.080; 0.167; 0.008498; 1.66663626557668E-001
21.081; 0.167; 0.008498; 1.66663632457909E-001
21.082; 0.167; 0.008498; 1.66663638363524E-001
21.083; 0.167; 0.008498; 1.66663644274503E-001
21.084; 0.167; 0.008498; 1.66663650190831E-001
21.085; 0.167; 0.008498; 1.66663656112498E-001
21.086; 0.167; 0.008498; 1.66663662039491E-001
21.087; 0.167; 0.008498; 1.66663667971798E-001
21.088; 0.167; 0.008498; 1.66663673909407E-001
21.089; 0.167; 0.008498; 1.66663679852306E-001
